Iso3,indicator_code,year,value
BRA,POL.NONMARK,2012,0.75
BRA,POL.NONMARK,2013,0.75
BRA,POL.NONMARK,2014,0.75
BRA,POL.NONMARK,2015,0.75
KOR,POL.NONMARK,1990,0.25
KOR,POL.NONMARK,1999,2.5
KOR,POL.NONMARK,2000,2.5
KOR,POL.NONMARK,2001,2.5
KOR,POL.NONMARK,2002,2.5
KOR,POL.NONMARK,2003,2.5
POL,POL.NONMARK,2001,2.5
POL,POL.NONMARK,2002,2.5
POL,POL.NONMARK,2003,2.5
POL,POL.NONMARK,2004,2.5
POL,POL.NONMARK,2005,4.75
POL,POL.NONMARK,2006,4.75
POL,POL.NONMARK,2007,4.75
POL,POL.NONMARK,2008,4.75
BRA,POL.NONMARK,2016,1.5
BRA,POL.NONMARK,2017,1.5
BRA,POL.NONMARK,2018,1.5
BRA,POL.NONMARK,2019,1.5
BRA,POL.NONMARK,2020,1.5
KOR,POL.NONMARK,2009,5.5
KOR,POL.NONMARK,2010,5.5
KOR,POL.NONMARK,2011,5.5
KOR,POL.NONMARK,2012,5.5
KOR,POL.NONMARK,2013,5.5
KOR,POL.NONMARK,2014,5.5
KOR,POL.NONMARK,2015,5.5
KOR,POL.NONMARK,2016,5.5
KOR,POL.NONMARK,2017,5.5
KOR,POL.NONMARK,2018,5.5
KOR,POL.NONMARK,2019,5.5
KOR,POL.NONMARK,2020,5.5
POL,POL.NONMARK,2013,5.5
POL,POL.NONMARK,2014,5.5
POL,POL.NONMARK,2015,5.5
POL,POL.NONMARK,2016,5.5
POL,POL.NONMARK,2017,5.5
POL,POL.NONMARK,2018,5.5
POL,POL.NONMARK,2019,5.5
POL,POL.NONMARK,2020,5.5
KOR,NY.GDP.MKTP.CD,1960,3958811881.18812
KOR,NY.GDP.MKTP.CD,1961,2417628736.52655
KOR,NY.GDP.MKTP.CD,1962,2814615384.61538
KOR,NY.GDP.MKTP.CD,1963,3988461538.46154
KOR,NY.GDP.MKTP.CD,1964,3459019942.79079
KOR,NY.GDP.MKTP.CD,1965,3120861498.91442
KOR,NY.GDP.MKTP.CD,1966,3929055143.5021
KOR,NY.GDP.MKTP.CD,1967,4855892445.82682
KOR,NY.GDP.MKTP.CD,1968,6119394892.37109
KOR,NY.GDP.MKTP.CD,1969,7678698837.59346
KOR,NY.GDP.MKTP.CD,1970,9005144969.11666
KOR,NY.GDP.MKTP.CD,1971,9903571248.53268
KOR,NY.GDP.MKTP.CD,1972,10862211760.8252
KOR,NY.GDP.MKTP.CD,1973,13876472208.2678
KOR,NY.GDP.MKTP.CD,1974,19543973941.3681
KOR,NY.GDP.MKTP.CD,1975,21784297520.6612
KOR,NY.GDP.MKTP.CD,1976,29902479338.843
KOR,NY.GDP.MKTP.CD,1977,38446487603.3058
KOR,NY.GDP.MKTP.CD,1978,51972107438.0165
KOR,NY.GDP.MKTP.CD,1979,66946900826.4463
KOR,NY.GDP.MKTP.CD,1980,65398377597.5108
KOR,NY.GDP.MKTP.CD,1981,72933533011.7706
KOR,NY.GDP.MKTP.CD,1982,78358416171.4889
KOR,NY.GDP.MKTP.CD,1983,87760553261.9279
KOR,NY.GDP.MKTP.CD,1984,97510744119.1162
KOR,NY.GDP.MKTP.CD,1985,101296177099.377
KOR,NY.GDP.MKTP.CD,1986,116836246284.832
KOR,NY.GDP.MKTP.CD,1987,147948709376.434
KOR,NY.GDP.MKTP.CD,1988,199591287824.777
KOR,NY.GDP.MKTP.CD,1989,246928837311.406
KOR,NY.GDP.MKTP.CD,1990,283365844161.092
KOR,NY.GDP.MKTP.CD,1991,330647042837.334
KOR,NY.GDP.MKTP.CD,1992,355524903068.056
KOR,NY.GDP.MKTP.CD,1993,392665710525.411
KOR,NY.GDP.MKTP.CD,1994,463619823515.164
KOR,NY.GDP.MKTP.CD,1995,566581003128.204
KOR,NY.GDP.MKTP.CD,1996,610167053824.007
KOR,NY.GDP.MKTP.CD,1997,569755022973.035
KOR,NY.GDP.MKTP.CD,1998,383331833681.821
KOR,NY.GDP.MKTP.CD,1999,497514040642.262
KOR,NY.GDP.MKTP.CD,2000,576179387819.613
KOR,NY.GDP.MKTP.CD,2001,547656279894.587
KOR,NY.GDP.MKTP.CD,2002,627246933729.618
KOR,NY.GDP.MKTP.CD,2003,702714855193.904
KOR,NY.GDP.MKTP.CD,2004,793175561887.027
KOR,NY.GDP.MKTP.CD,2005,934901071332.984
KOR,NY.GDP.MKTP.CD,2006,1053216909887.56
KOR,NY.GDP.MKTP.CD,2007,1172614086539.86
KOR,NY.GDP.MKTP.CD,2008,1047339010225.25
KOR,NY.GDP.MKTP.CD,2009,943941876218.743
KOR,NY.GDP.MKTP.CD,2010,1143672241149.72
KOR,NY.GDP.MKTP.CD,2011,1253289537500.81
KOR,NY.GDP.MKTP.CD,2012,1278046536287.01
KOR,NY.GDP.MKTP.CD,2013,1370632955321.2
KOR,NY.GDP.MKTP.CD,2014,1484488526271.8
KOR,NY.GDP.MKTP.CD,2015,1466038936206.43
KOR,NY.GDP.MKTP.CD,2016,1499679823909.61
KOR,NY.GDP.MKTP.CD,2017,1623074183501.9
KOR,NY.GDP.MKTP.CD,2018,1725373496825.43
KOR,NY.GDP.MKTP.CD,2019,1651422932447.77
KOR,NY.GDP.MKTP.CD,2020,1644312831906.17
KOR,NY.GDP.MKTP.CD,2021,1818432106880.04
KOR,NY.GDP.MKTP.CD,2022,1673916511799.71
KOR,NY.GDP.MKTP.CD,2023,1712792854202.37
POL,NY.GDP.MKTP.CD,1990,65977748210.5263
POL,NY.GDP.MKTP.CD,1991,85500935934.9901
POL,NY.GDP.MKTP.CD,1992,94337050693.2727
POL,NY.GDP.MKTP.CD,1993,96043157272.862
POL,NY.GDP.MKTP.CD,1994,110803635287.621
POL,NY.GDP.MKTP.CD,1995,142838527115.448
POL,NY.GDP.MKTP.CD,1996,160813026223.063
POL,NY.GDP.MKTP.CD,1997,159893964916.817
POL,NY.GDP.MKTP.CD,1998,175282269666.801
POL,NY.GDP.MKTP.CD,1999,170704452714.673
POL,NY.GDP.MKTP.CD,2000,172953527033.013
POL,NY.GDP.MKTP.CD,2001,191823200371.284
POL,NY.GDP.MKTP.CD,2002,199694463255.567
POL,NY.GDP.MKTP.CD,2003,218561225998.47
POL,NY.GDP.MKTP.CD,2004,256268656145.134
POL,NY.GDP.MKTP.CD,2005,306999913150.525
POL,NY.GDP.MKTP.CD,2006,345897630736.173
POL,NY.GDP.MKTP.CD,2007,429715132137.503
POL,NY.GDP.MKTP.CD,2008,535612030671.888
POL,NY.GDP.MKTP.CD,2009,440891472247.096
POL,NY.GDP.MKTP.CD,2010,478111630683.514
POL,NY.GDP.MKTP.CD,2011,527848543023.469
POL,NY.GDP.MKTP.CD,2012,498148649702.66
POL,NY.GDP.MKTP.CD,2013,518179836405.36
POL,NY.GDP.MKTP.CD,2014,542134167178.627
POL,NY.GDP.MKTP.CD,2015,480054118583.367
POL,NY.GDP.MKTP.CD,2016,473259623976.262
POL,NY.GDP.MKTP.CD,2017,528356723263.073
POL,NY.GDP.MKTP.CD,2018,594616632477.019
POL,NY.GDP.MKTP.CD,2019,602683770144.88
POL,NY.GDP.MKTP.CD,2020,605914186117.953
POL,NY.GDP.MKTP.CD,2021,689170171187.004
POL,NY.GDP.MKTP.CD,2022,695607522884.822
POL,NY.GDP.MKTP.CD,2023,812451128978.58
POL,NY.GDP.MKTP.CD,2024,914696430325.391
BRA,NY.GDP.MKTP.CD,1960,17030465539.3906
BRA,NY.GDP.MKTP.CD,1961,17275940449.3837
BRA,NY.GDP.MKTP.CD,1962,19231747851.5332
BRA,NY.GDP.MKTP.CD,1963,23287712878.2002
BRA,NY.GDP.MKTP.CD,1964,20963733694.9749
BRA,NY.GDP.MKTP.CD,1965,22465522884.0988
BRA,NY.GDP.MKTP.CD,1966,28283323733.1114
BRA,NY.GDP.MKTP.CD,1967,31086389194.961
BRA,NY.GDP.MKTP.CD,1968,33930457425.2613
BRA,NY.GDP.MKTP.CD,1969,37171640818.5863
BRA,NY.GDP.MKTP.CD,1970,42327664793.6934
BRA,NY.GDP.MKTP.CD,1971,48869830901.7878
BRA,NY.GDP.MKTP.CD,1972,58434858374.8696
BRA,NY.GDP.MKTP.CD,1973,83592275862.9982
BRA,NY.GDP.MKTP.CD,1974,109794519727.538
BRA,NY.GDP.MKTP.CD,1975,129203555238.827
BRA,NY.GDP.MKTP.CD,1976,153168949208.207
BRA,NY.GDP.MKTP.CD,1977,176344101401.941
BRA,NY.GDP.MKTP.CD,1978,200278646123.581
BRA,NY.GDP.MKTP.CD,1979,221338204480.222
BRA,NY.GDP.MKTP.CD,1980,237393489892.637
BRA,NY.GDP.MKTP.CD,1981,258015174748.648
BRA,NY.GDP.MKTP.CD,1982,271314113768.417
BRA,NY.GDP.MKTP.CD,1983,189656506321.431
BRA,NY.GDP.MKTP.CD,1984,188339974086.58
BRA,NY.GDP.MKTP.CD,1985,210879844638.877
BRA,NY.GDP.MKTP.CD,1986,256480852471.129
BRA,NY.GDP.MKTP.CD,1987,283056836893.838
BRA,NY.GDP.MKTP.CD,1988,307881930752.268
BRA,NY.GDP.MKTP.CD,1989,412990820287.42
BRA,NY.GDP.MKTP.CD,1990,384959818181.817
BRA,NY.GDP.MKTP.CD,1991,342534090909.091
BRA,NY.GDP.MKTP.CD,1992,328191909882.232
BRA,NY.GDP.MKTP.CD,1993,368292034380.96
BRA,NY.GDP.MKTP.CD,1994,525369467295.737
BRA,NY.GDP.MKTP.CD,1995,769333050986.905
BRA,NY.GDP.MKTP.CD,1996,850426432991.742
BRA,NY.GDP.MKTP.CD,1997,883206179730.462
BRA,NY.GDP.MKTP.CD,1998,863710759256.435
BRA,NY.GDP.MKTP.CD,1999,599642024319.531
BRA,NY.GDP.MKTP.CD,2000,655448231983.527
BRA,NY.GDP.MKTP.CD,2001,559983634798.981
BRA,NY.GDP.MKTP.CD,2002,509795273806.715
BRA,NY.GDP.MKTP.CD,2003,558233745651.874
BRA,NY.GDP.MKTP.CD,2004,669289424806.307
BRA,NY.GDP.MKTP.CD,2005,891633839894.183
BRA,NY.GDP.MKTP.CD,2006,1107626541434.92
BRA,NY.GDP.MKTP.CD,2007,1397114486368.67
BRA,NY.GDP.MKTP.CD,2008,1695855083497.52
BRA,NY.GDP.MKTP.CD,2009,1666996438581.43
BRA,NY.GDP.MKTP.CD,2010,2208837745100.55
BRA,NY.GDP.MKTP.CD,2011,2616156223917.69
BRA,NY.GDP.MKTP.CD,2012,2465227802806.76
BRA,NY.GDP.MKTP.CD,2013,2472819535557.21
BRA,NY.GDP.MKTP.CD,2014,2456043727198.85
BRA,NY.GDP.MKTP.CD,2015,1802212206814.5
BRA,NY.GDP.MKTP.CD,2016,1795693482853.01
BRA,NY.GDP.MKTP.CD,2017,2063514977365.65
BRA,NY.GDP.MKTP.CD,2018,1916933898010.99
BRA,NY.GDP.MKTP.CD,2019,1873288205059.69
BRA,NY.GDP.MKTP.CD,2020,1476107231310.49
BRA,NY.GDP.MKTP.CD,2021,1670647398904.9
BRA,NY.GDP.MKTP.CD,2022,1951923942083.32
BRA,NY.GDP.MKTP.CD,2023,2191131765684.63
BRA,NY.GDP.MKTP.CD,2024,2179412080828.59
KOR,POL.RETR,1990,0
KOR,POL.RETR,1991,0
KOR,POL.RETR,1992,0
KOR,POL.RETR,1993,0
KOR,POL.RETR,1994,0
KOR,POL.RETR,1995,0
KOR,POL.RETR,1996,0
KOR,POL.RETR,1997,0
KOR,POL.RETR,1998,0
KOR,POL.RETR,1999,0
KOR,POL.RETR,2000,0
KOR,POL.RETR,2001,0
KOR,POL.RETR,2002,0
KOR,POL.RETR,2003,0
KOR,POL.RETR,2004,0
KOR,POL.RETR,2005,0
KOR,POL.RETR,2006,0
KOR,POL.RETR,2007,0
KOR,POL.RETR,2008,0
KOR,POL.RETR,2009,0
KOR,POL.RETR,2010,0
KOR,POL.RETR,2011,0
POL,POL.RETR,1990,0
POL,POL.RETR,1991,0
POL,POL.RETR,1992,0
POL,POL.RETR,1993,0
POL,POL.RETR,1994,0
POL,POL.RETR,1995,0
POL,POL.RETR,1996,0
POL,POL.RETR,1997,0
POL,POL.RETR,1998,0
POL,POL.RETR,1999,0
POL,POL.RETR,2000,0
POL,POL.RETR,2001,0
POL,POL.RETR,2002,0
POL,POL.RETR,2003,0
POL,POL.RETR,2004,0
BRA,POL.RETR,1990,0
BRA,POL.RETR,1991,0
BRA,POL.RETR,1992,0
BRA,POL.RETR,1993,0
BRA,POL.RETR,1994,0
BRA,POL.RETR,1995,0
BRA,POL.RETR,1996,0
BRA,POL.RETR,1997,0
BRA,POL.RETR,1998,0
BRA,POL.RETR,1999,0
BRA,POL.RETR,2000,0
BRA,POL.RETR,2001,0
BRA,POL.RETR,2002,0
BRA,POL.RETR,2003,0
BRA,POL.RETR,2004,0
BRA,POL.RETR,2005,0
BRA,POL.RETR,2006,0
BRA,POL.RETR,2007,0
BRA,POL.RETR,2008,0
BRA,POL.RETR,2009,0
BRA,POL.RETR,2010,0
BRA,POL.RETR,2011,0
BRA,POL.RETR,2012,0
BRA,POL.RETR,2013,0
BRA,POL.RETR,2014,0
BRA,POL.RETR,2015,0
BRA,POL.RETR,2016,0
BRA,POL.RETR,2017,0
BRA,POL.RETR,2018,0
BRA,POL.RETR,2019,0
BRA,POL.RETR,2020,0
KOR,POL.RETR,2012,1
KOR,POL.RETR,2013,1
KOR,POL.RETR,2014,1
KOR,POL.RETR,2015,1
KOR,POL.RETR,2016,1
KOR,POL.RETR,2017,1
POL,POL.RETR,2005,1
POL,POL.RETR,2006,1
POL,POL.RETR,2016,5
POL,POL.RETR,2017,5
POL,POL.RETR,2018,5
POL,POL.RETR,2019,6
POL,POL.RETR,2020,6
POL,POL.RETR,2009,3
POL,POL.RETR,2010,3
POL,POL.RETR,2011,3
POL,POL.RETR,2012,3
POL,POL.RETR,2013,3
POL,POL.RETR,2014,4
POL,POL.RETR,2015,4
KOR,POL.RETR,2018,2
KOR,POL.RETR,2019,2
KOR,POL.RETR,2020,2
POL,POL.RETR,2007,2
POL,POL.RETR,2008,2
KOR,POL.SOLAR,1990,0
KOR,POL.SOLAR,1991,0
KOR,POL.SOLAR,1992,0
KOR,POL.SOLAR,1993,0
KOR,POL.SOLAR,1994,0
KOR,POL.SOLAR,1995,0
KOR,POL.SOLAR,1996,0
KOR,POL.SOLAR,1997,0
KOR,POL.SOLAR,1998,0
KOR,POL.SOLAR,1999,0
KOR,POL.SOLAR,2000,0
KOR,POL.SOLAR,2001,0
KOR,POL.SOLAR,2002,0
KOR,POL.SOLAR,2012,0
KOR,POL.SOLAR,2013,0
KOR,POL.SOLAR,2014,0
KOR,POL.SOLAR,2015,0
KOR,POL.SOLAR,2016,0
KOR,POL.SOLAR,2017,0
KOR,POL.SOLAR,2018,0
KOR,POL.SOLAR,2019,0
KOR,POL.SOLAR,2020,0
POL,POL.SOLAR,1990,0
POL,POL.SOLAR,1991,0
POL,POL.SOLAR,1992,0
POL,POL.SOLAR,1993,0
POL,POL.SOLAR,1994,0
POL,POL.SOLAR,1995,0
POL,POL.SOLAR,1996,0
POL,POL.SOLAR,1997,0
POL,POL.SOLAR,1998,0
POL,POL.SOLAR,1999,0
POL,POL.SOLAR,2000,0
POL,POL.SOLAR,2001,0
POL,POL.SOLAR,2002,0
POL,POL.SOLAR,2003,0
POL,POL.SOLAR,2004,0
POL,POL.SOLAR,2005,0
POL,POL.SOLAR,2006,0
POL,POL.SOLAR,2007,0
POL,POL.SOLAR,2008,0
POL,POL.SOLAR,2009,0
POL,POL.SOLAR,2010,0
POL,POL.SOLAR,2011,0
POL,POL.SOLAR,2012,0
POL,POL.SOLAR,2013,0
POL,POL.SOLAR,2014,0
POL,POL.SOLAR,2015,0
POL,POL.SOLAR,2016,0
POL,POL.SOLAR,2017,0
POL,POL.SOLAR,2018,0
BRA,POL.SOLAR,1990,0
BRA,POL.SOLAR,1991,0
BRA,POL.SOLAR,1992,0
BRA,POL.SOLAR,1993,0
BRA,POL.SOLAR,1994,0
BRA,POL.SOLAR,1995,0
BRA,POL.SOLAR,1996,0
BRA,POL.SOLAR,1997,0
BRA,POL.SOLAR,1998,0
BRA,POL.SOLAR,1999,0
BRA,POL.SOLAR,2000,0
BRA,POL.SOLAR,2001,0
BRA,POL.SOLAR,2002,0
BRA,POL.SOLAR,2003,0
BRA,POL.SOLAR,2004,0
BRA,POL.SOLAR,2005,0
BRA,POL.SOLAR,2006,0
BRA,POL.SOLAR,2007,0
BRA,POL.SOLAR,2008,0
BRA,POL.SOLAR,2009,0
BRA,POL.SOLAR,2010,0
BRA,POL.SOLAR,2011,0
BRA,POL.SOLAR,2012,0
BRA,POL.SOLAR,2013,0
BRA,POL.SOLAR,2014,0
BRA,POL.SOLAR,2015,0
BRA,POL.SOLAR,2016,0
BRA,POL.SOLAR,2017,0
BRA,POL.SOLAR,2018,0
BRA,POL.SOLAR,2019,0
BRA,POL.SOLAR,2020,0
KOR,POL.SOLAR,2011,5
KOR,POL.SOLAR,2003,3
KOR,POL.SOLAR,2004,3
KOR,POL.SOLAR,2005,3
KOR,POL.SOLAR,2006,3
KOR,POL.SOLAR,2007,3
KOR,POL.SOLAR,2008,3
KOR,POL.SOLAR,2009,3
POL,POL.SOLAR,2019,3
POL,POL.SOLAR,2020,3
KOR,POL.SOLAR,2010,4
KOR,POL.SOX,1990,0
KOR,POL.SOX,1991,0
KOR,POL.SOX,1992,0
KOR,POL.SOX,1993,0
KOR,POL.SOX,1994,0
KOR,POL.SOX,1995,0
KOR,POL.SOX,1996,0
KOR,POL.SOX,1997,0
KOR,POL.SOX,1998,0
KOR,POL.SOX,1999,0
KOR,POL.SOX,2000,0
KOR,POL.SOX,2001,0
POL,POL.SOX,1990,0
POL,POL.SOX,1991,0
POL,POL.SOX,1992,0
POL,POL.SOX,1993,0
POL,POL.SOX,1994,0
BRA,POL.SOX,1990,0
BRA,POL.SOX,1991,0
BRA,POL.SOX,1992,0
BRA,POL.SOX,1993,0
BRA,POL.SOX,1994,0
BRA,POL.SOX,1995,0
BRA,POL.SOX,1996,0
BRA,POL.SOX,1997,0
BRA,POL.SOX,1998,0
BRA,POL.SOX,1999,0
BRA,POL.SOX,2000,0
BRA,POL.SOX,2001,0
BRA,POL.SOX,2002,0
BRA,POL.SOX,2003,0
BRA,POL.SOX,2004,0
BRA,POL.SOX,2005,0
BRA,POL.SOX,2006,0
BRA,POL.SOX,2007,0
BRA,POL.SOX,2008,0
BRA,POL.SOX,2009,0
BRA,POL.SOX,2010,0
BRA,POL.SOX,2011,0
BRA,POL.SOX,2012,0
BRA,POL.SOX,2013,0
BRA,POL.SOX,2014,0
BRA,POL.SOX,2015,0
BRA,POL.SOX,2016,0
BRA,POL.SOX,2017,0
BRA,POL.SOX,2018,0
BRA,POL.SOX,2019,0
BRA,POL.SOX,2020,0
POL,POL.SOX,1995,1
POL,POL.SOX,1996,1
POL,POL.SOX,1997,1
POL,POL.SOX,1998,1
POL,POL.SOX,1999,1
POL,POL.SOX,2000,1
POL,POL.SOX,2001,1
POL,POL.SOX,2002,1
POL,POL.SOX,2003,1
KOR,POL.SOX,2002,6
KOR,POL.SOX,2003,6
KOR,POL.SOX,2004,6
KOR,POL.SOX,2005,6
KOR,POL.SOX,2006,6
KOR,POL.SOX,2007,6
KOR,POL.SOX,2008,6
KOR,POL.SOX,2009,6
KOR,POL.SOX,2010,6
KOR,POL.SOX,2011,6
KOR,POL.SOX,2012,6
KOR,POL.SOX,2013,6
KOR,POL.SOX,2014,6
KOR,POL.SOX,2015,6
KOR,POL.SOX,2016,6
KOR,POL.SOX,2017,6
KOR,POL.SOX,2018,6
KOR,POL.SOX,2019,6
KOR,POL.SOX,2020,6
POL,POL.SOX,2004,2
POL,POL.SOX,2005,2
POL,POL.SOX,2006,2
POL,POL.SOX,2007,2
POL,POL.SOX,2008,2
POL,POL.SOX,2009,2
POL,POL.SOX,2010,2
POL,POL.SOX,2011,2
POL,POL.SOX,2012,2
POL,POL.SOX,2013,2
POL,POL.SOX,2014,2
POL,POL.SOX,2015,2
POL,POL.SOX,2016,2
POL,POL.SOX,2017,2
POL,POL.SOX,2018,2
POL,POL.SOX,2019,2
POL,POL.SOX,2020,2
KOR,POL.TECH,1990,0
KOR,POL.TECH,1991,0
KOR,POL.TECH,1992,0
KOR,POL.TECH,1993,0
KOR,POL.TECH,1994,0
KOR,POL.TECH,1995,0
KOR,POL.TECH,1996,0
KOR,POL.TECH,1997,0
KOR,POL.TECH,1998,0
KOR,POL.TECH,1999,0
KOR,POL.TECH,2000,0
KOR,POL.TECH,2001,0
POL,POL.TECH,1990,0
POL,POL.TECH,1991,0
POL,POL.TECH,1992,0
POL,POL.TECH,1993,0
POL,POL.TECH,1994,0
POL,POL.TECH,1995,0
POL,POL.TECH,1996,0
POL,POL.TECH,1997,0
POL,POL.TECH,1998,0
POL,POL.TECH,1999,0
POL,POL.TECH,2000,0
POL,POL.TECH,2001,0
POL,POL.TECH,2002,0
POL,POL.TECH,2003,0
POL,POL.TECH,2004,0
POL,POL.TECH,2005,0
POL,POL.TECH,2006,0
POL,POL.TECH,2007,0
BRA,POL.TECH,1990,0
BRA,POL.TECH,1991,0
BRA,POL.TECH,1992,0
BRA,POL.TECH,1993,0
BRA,POL.TECH,1994,0
BRA,POL.TECH,1995,0
BRA,POL.TECH,1996,0
BRA,POL.TECH,1997,0
BRA,POL.TECH,1998,0
BRA,POL.TECH,1999,0
BRA,POL.TECH,2000,0
BRA,POL.TECH,2001,0
BRA,POL.TECH,2007,0
BRA,POL.TECH,2008,0
BRA,POL.TECH,2009,0
BRA,POL.TECH,2010,0
BRA,POL.TECH,2011,0
BRA,POL.TECH,2012,0
POL,POL.TECH,2009,1
POL,POL.TECH,2012,1
POL,POL.TECH,2013,1
POL,POL.TECH,2014,1
POL,POL.TECH,2015,1
POL,POL.TECH,2018,1
BRA,POL.TECH,2002,1
BRA,POL.TECH,2004,1
BRA,POL.TECH,2005,1
BRA,POL.TECH,2006,1
BRA,POL.TECH,2013,1
BRA,POL.TECH,2014,1
BRA,POL.TECH,2015,1
BRA,POL.TECH,2016,1
BRA,POL.TECH,2017,1
BRA,POL.TECH,2018,1
BRA,POL.TECH,2019,1
BRA,POL.TECH,2020,1
KOR,POL.TECH,2005,3
KOR,POL.TECH,2008,3
KOR,POL.TECH,2011,4
KOR,POL.TECH,2012,2
KOR,POL.TECH,2013,2
KOR,POL.TECH,2002,0.5
POL,POL.TECH,2008,0.5
POL,POL.TECH,2016,0.5
POL,POL.TECH,2017,0.5
KOR,POL.TECH,2014,1.5
KOR,POL.TECH,2015,1.5
KOR,POL.TECH,2016,1.5
KOR,POL.TECH,2017,1.5
KOR,POL.TECH,2018,1.5
KOR,POL.TECH,2019,1.5
KOR,POL.TECH,2020,1.5
POL,POL.TECH,2010,1.5
POL,POL.TECH,2011,1.5
KOR,POL.TECH,2003,1.75
KOR,POL.TECH,2004,2.75
KOR,POL.TECH,2006,3.5
KOR,POL.TECH,2007,3.5
KOR,POL.TECH,2009,3.25
KOR,POL.TECH,2010,3.5
POL,POL.TECH,2019,1.75
POL,POL.TECH,2020,1.75
BRA,POL.TECH,2003,1.25
KOR,POL.WIND,1990,0
KOR,POL.WIND,1991,0
KOR,POL.WIND,1992,0
KOR,POL.WIND,1993,0
KOR,POL.WIND,1994,0
KOR,POL.WIND,1995,0
KOR,POL.WIND,1996,0
KOR,POL.WIND,1997,0
KOR,POL.WIND,1998,0
KOR,POL.WIND,1999,0
KOR,POL.WIND,2000,0
KOR,POL.WIND,2001,0
KOR,POL.WIND,2002,0
KOR,POL.WIND,2012,0
KOR,POL.WIND,2013,0
KOR,POL.WIND,2014,0
KOR,POL.WIND,2015,0
KOR,POL.WIND,2016,0
KOR,POL.WIND,2017,0
KOR,POL.WIND,2018,0
KOR,POL.WIND,2019,0
KOR,POL.WIND,2020,0
POL,POL.WIND,1990,0
POL,POL.WIND,1991,0
POL,POL.WIND,1992,0
POL,POL.WIND,1993,0
POL,POL.WIND,1994,0
POL,POL.WIND,1995,0
POL,POL.WIND,1996,0
POL,POL.WIND,1997,0
POL,POL.WIND,1998,0
POL,POL.WIND,1999,0
POL,POL.WIND,2000,0
POL,POL.WIND,2001,0
POL,POL.WIND,2002,0
POL,POL.WIND,2003,0
POL,POL.WIND,2004,0
POL,POL.WIND,2005,0
POL,POL.WIND,2006,0
POL,POL.WIND,2007,0
POL,POL.WIND,2008,0
POL,POL.WIND,2009,0
POL,POL.WIND,2010,0
POL,POL.WIND,2011,0
POL,POL.WIND,2012,0
POL,POL.WIND,2013,0
POL,POL.WIND,2014,0
POL,POL.WIND,2015,0
POL,POL.WIND,2016,0
POL,POL.WIND,2017,0
BRA,POL.WIND,1990,0
BRA,POL.WIND,1991,0
BRA,POL.WIND,1992,0
BRA,POL.WIND,1993,0
BRA,POL.WIND,1994,0
BRA,POL.WIND,1995,0
BRA,POL.WIND,1996,0
BRA,POL.WIND,1997,0
BRA,POL.WIND,1998,0
BRA,POL.WIND,1999,0
BRA,POL.WIND,2000,0
BRA,POL.WIND,2001,0
BRA,POL.WIND,2007,0
BRA,POL.WIND,2008,0
BRA,POL.WIND,2009,0
BRA,POL.WIND,2010,0
BRA,POL.WIND,2011,0
BRA,POL.WIND,2012,0
BRA,POL.WIND,2013,0
BRA,POL.WIND,2014,0
BRA,POL.WIND,2015,0
BRA,POL.WIND,2016,0
BRA,POL.WIND,2017,0
BRA,POL.WIND,2018,0
BRA,POL.WIND,2019,0
BRA,POL.WIND,2020,0
BRA,POL.WIND,2003,5
KOR,POL.WIND,2005,3
KOR,POL.WIND,2006,3
KOR,POL.WIND,2007,3
KOR,POL.WIND,2008,3
KOR,POL.WIND,2011,3
BRA,POL.WIND,2002,4
BRA,POL.WIND,2004,4
BRA,POL.WIND,2005,4
BRA,POL.WIND,2006,4
KOR,POL.WIND,2003,2
KOR,POL.WIND,2004,2
KOR,POL.WIND,2009,2
KOR,POL.WIND,2010,2
POL,POL.WIND,2018,2
POL,POL.WIND,2019,2
POL,POL.WIND,2020,2
